text,intent
"Do I need an umbrella if I go to Elysburg, PA?",Get Weather.
"what is the temperature in Yarmouth, ns today?",Get Weather.
Will it be windy this week?,Get Weather.
Is there a chance of rain this week,Get Weather.
Should I dress warm tomorrow,Get Weather.
Should I dress for cold weather next week?,Get Weather.
When is the next chance of rain?,Get Weather.
will it be hot friday,Get Weather.
Should I bring an umbrella today?,Get Weather.
What is the humidity for today?,Get Weather.
Temperature range for today?,Get Weather.
Will it snow this week?,Get Weather.
Is it hot outside?,Get Weather.
What is the current weather in south eastern Idaho?,Get Weather.
percentage of rain for Thursday,Get Weather.
is it hot outside,Get Weather.
do i need a coat,Get Weather.
How cold is it going to be tonight?,Get Weather.
Temperature for today?,Get Weather.
Should I bring my umbrella?,Get Weather.
what is the weather like in florida?,Get Weather.
What is the chance of rain tomorrow in Ft Smith AR?,Get Weather.
Will it rain on Monday?,Get Weather.
eight hour forecast,Get Weather.
How many inches of snow are we supposed to get today,Get Weather.
Should I carry an umbrella today?,Get Weather.
is it warm today,Get Weather.
What is the weather like today?,Get Weather.
should i wear shorts?,Get Weather.
When is the storm hitting the city,Get Weather.
How is the weather for next week in Paris?,Get Weather.
Am I going to need a coat today?,Get Weather.
weather this weekend,Get Weather.
Do I need to wear a jacket today?,Get Weather.
should I pack my rain coat?,Get Weather.
Should I take my umbrella today?,Get Weather.
Will it snow tonight in Cleveland?,Get Weather.
Should I take my umbrella today?,Get Weather.
What time is it supposed to stop raining this afternoon?,Get Weather.
What is the weather like in Sydney Australia right now?,Get Weather.
how long will the rain last,Get Weather.
What is the temperature in Mississippi right now?,Get Weather.
"Temperature right now,",Get Weather.
Is it going to be rainy today?,Get Weather.
Is the hurricane projected to hit my town?,Get Weather.
when will it be sunny,Get Weather.
Tell me the weather report,Get Weather.
"Is it supposed to rain in Marshalltown, Iowa next week.",Get Weather.
will it be sunny today,Get Weather.
Do I need an umbrella tomorrow?,Get Weather.
How is the weather going to be in Denver on Thursday?,Get Weather.
Is it going to snow this week?,Get Weather.
What's the weather like in East Texas?,Get Weather.
Is it going to snow today?,Get Weather.
what is the current temperature in my location,Get Weather.
Is it raining outside?,Get Weather.
What is the humidity for today?,Get Weather.
Should I bring an umbrella today?,Get Weather.
Please give me the 5 day forecast.,Get Weather.
will it snow today?,Get Weather.
should I bring gloves,Get Weather.
whats the high temperatures for the next week,Get Weather.
Do I need to wear my thermal clothes today?,Get Weather.
How hot will it get today?,Get Weather.
will it be hot sunday,Get Weather.
"Today, what will the weather be?",Get Weather.
Is it going to be cold tonight?,Get Weather.
What is the weather like in Reno tomorrow?,Get Weather.
How many inches of snow feel in NYC?,Get Weather.
What are the high and low temperatures today?,Get Weather.
Show me hourly rain chances.,Get Weather.
Should I bring a jacket with me today?,Get Weather.
will it rain today,Get Weather.
Is it going to rain anytime today?,Get Weather.
What is the low temperature for today?,Get Weather.
tell me the weather today,Get Weather.
What's the weather forecast for today?,Get Weather.
Will I need sunscreen today?,Get Weather.
what are the rain chances for this week in ocala,Get Weather.
Is it cold out?,Get Weather.
will it be raining this afternoon,Get Weather.
should I wear sunscreen today?,Get Weather.
What is the high temperature today?,Get Weather.
Is it sunny in Dallas today?,Get Weather.
Tell me the weather please,Get Weather.
Will it snow today?,Get Weather.
What are the chances of snow today?,Get Weather.
What is the relative humidity in Tampa?,Get Weather.
Should I bring a jacket?,Get Weather.
What will the weather be like in Indianapolis 3 hours from now?,Get Weather.
What are the severe weather alerts?,Get Weather.
Is today an umbrella day?,Get Weather.
Is it going to storm this weekend?,Get Weather.
what's the temp?,Get Weather.
what will tonight's low temperature be,Get Weather.
What chance of rain is there today?,Get Weather.
is there a chance for flood next week,Get Weather.
What is the weather for my area?,Get Weather.
Should I expect thunderstorms?,Get Weather.
Will Oregon be cold in September?,Get Weather.
Should I bring rain boots?,Get Weather.
display hour by hour weather,Get Weather.
"Is it raining in Burlington, VT?",Get Weather.
What the temperature right now?,Get Weather.
will it be hot tomorrow,Get Weather.
What's the humidity today?,Get Weather.
What's the weather this week?,Get Weather.
How cold is it going to be today?,Get Weather.
Is there rain in the forecast for this weekend?,Get Weather.
How much snow will there be at 5 pm?,Get Weather.
Will Texas see snow this week?,Get Weather.
what is the weather for today,Get Weather.
how is the weather now?,Get Weather.
whats the weather today,Get Weather.
How windy will it be today?,Get Weather.
what is the temperature in Chicago,Get Weather.
Do  I need to bring an umbrella?,Get Weather.
What will the weather be like this weekend?,Get Weather.
What will the weather be in Chicago by the lake tonight?,Get Weather.
Will it be sunny on saturday,Get Weather.
Is it going to be cold today?,Get Weather.
Will it get below freezing tonight?,Get Weather.
When will it snow?,Get Weather.
Are there suppose to be scattered showers tomorrow?,Get Weather.
Will it rain today?,Get Weather.
Should I wear sandals or sneakers today?,Get Weather.
leaving tomorrow for seattle what is the weather like,Get Weather.
How much snow today?,Get Weather.
will it rain today,Get Weather.
give me the weather forecast for next week in miami.,Get Weather.
how hot will it be today,Get Weather.
should i pack my coat next week in aspen,Get Weather.
when is it going to rain,Get Weather.
Weather tomorrow,Get Weather.
Are there any tornado warnings in Arkansas?,Get Weather.
What is the weather like?,Get Weather.
Do I need a jacket,Get Weather.
What are the chances of severe weather today?,Get Weather.
What does it feel like outside?,Get Weather.
will it be raining tomorrow,Get Weather.
is rain in the forecast?,Get Weather.
Is it going to be a raining day  on Monday?,Get Weather.
Will it be snowing next week in bishop,Get Weather.
is it going to be cold tonight?,Get Weather.
forecast in one hour,Get Weather.
When should I start packing away my summer clothes?,Get Weather.
Is it snowing in Chicago?,Get Weather.
What is the current temperature?,Get Weather.
I can I use my air conditioner tomorrow?,Get Weather.
whats the weather like in florida,Get Weather.
What is the morning temperature?,Get Weather.
What time will it be warmest today?,Get Weather.
Is it going to be hot today?,Get Weather.
is it going to rain this weekend,Get Weather.
when is the snow getting here today,Get Weather.
is it supposed to be windy today,Get Weather.
Are we expecting thunderstorms?,Get Weather.
how is the weather on saturday,Get Weather.
Weather tonight,Get Weather.
Weather updates for Los Angeles please.,Get Weather.
Weather for the weekend,Get Weather.
Will it be hot today?,Get Weather.
maximum temperature,Get Weather.
will there be hail today,Get Weather.
next week forecast,Get Weather.
should I bring a jacket,Get Weather.
what direction is the storm headed in,Get Weather.
How hot will it be on Tuesday?,Get Weather.
What's the temperature?,Get Weather.
should I wear thicker clothing today,Get Weather.
What is the predicted high for today?,Get Weather.
what is the high for today,Get Weather.
will it snow this week?,Get Weather.
How does Denver look next week?,Get Weather.
will it be snowing today,Get Weather.
what time is supposed to start raining today?,Get Weather.
what is the high for today,Get Weather.
are we going to have a blizzard this year,Get Weather.
What is the temperature going to be tomorrow night?,Get Weather.
Should i wear shorts?,Get Weather.
What's the weather like in Dallas today?,Get Weather.
Is it going to rain the entire day in Miami?,Get Weather.
what is the chance of snow today,Get Weather.
Is it going to be nice today?,Get Weather.
Is it cold in Niagara Falls,Get Weather.
will it be snowing in new york this weekend,Get Weather.
What's the forecast for tomorrow?,Get Weather.
Is there any rain coming this week?,Get Weather.
Is it hot in Amsterdam right now?,Get Weather.
Bahama's weather,Get Weather.
is the weather will be nice today,Get Weather.
is it still hazy in Seattle?,Get Weather.
Will it be clear skies for the meteor shower tonight?,Get Weather.
What's the weather like?,Get Weather.
what is the temperature?,Get Weather.
Is the temperature going to be 3 digits today in Dallas?,Get Weather.
Is it going to be hot today,Get Weather.
What is the temperature at the North pole?,Get Weather.
any chance of rain today,Get Weather.
What's the weather like in Brooklyn,Get Weather.
is there any weather alert,Get Weather.
show me the temperature for tomorrow,Get Weather.
What the feels like temperature for today?,Get Weather.
What's the temperature for today?,Get Weather.
Is there rain in the forecast?,Get Weather.
"What's the temperature in Miami, Florida?",Get Weather.
how long is it going to snow,Get Weather.
What is the dew point?,Unsupported Weather.
"I am going to the mountains for the weekend, how cold is it going to be?",Get Weather.
is it going to be humid today,Get Weather.
Where does it snow in Hawaii?,Get Weather.
Can I wear shorts today?,Get Weather.
What is the forecast?,Get Weather.
Will it snow today?,Get Weather.
When can we expect next rainfall?/,Get Weather.
What is the temperature at Fairfax Lake today,Get Weather.
How hot will it be today?,Get Weather.
Today's weather,Get Weather.
is it to cold to swim?,Get Weather.
is it going to snow today,Get Weather.
When is it going to rain today?,Get Weather.
"Weekend forecast, please",Get Weather.
Do I need rain boots today?,Get Weather.
Will the sun come out later today,Get Weather.
Chances of rain Parma Ohio,Get Weather.
What is the percentage of humidity today?,Get Weather.
give me weather update for my area,Get Weather.
is snow in the forecast,Get Weather.
How is the weather in Dallas this week?,Get Weather.
Will there be dense fog tomorrow morning?,Get Weather.
Is flooding expected with the rain?,Get Weather.
Is it raining outside?,Get Weather.
What will be the temperature for tonight?,Get Weather.
Are there any thunderstorms in the forecast for union city today?,Get Weather.
What is the low temp supposed to be tonight?,Get Weather.
is it suppose to be cold in duck hill on thanksgiving,Get Weather.
is it going to snow in NY?,Get Weather.
Show me a tide report.,Get Weather.
is it going to snow,Get Weather.
Is it cloudy at the beach today?,Get Weather.
