,Unnamed: 0,text,intent
2008,2008,party for 2 in Cleveland,Book Restaurant.
2009,2009,Need table for two in Pleasant City,Book Restaurant.
2010,2010,at 4 am book a bar in the spa in Shamrock for eight,Book Restaurant.
2011,2011,Book an indoor restaurant near Wallington for 2,Book Restaurant.
2012,2012,Book a top-rated restaurant in Milton-Freewater .,Book Restaurant.
2013,2013,Take me to the top-rated taverna in Sealy for trattoria next week for 5,Book Restaurant.
2014,2014,I need reservations for a party of 8 within the same area at 01:48:35 at a restaurant in Armenia that serves tuscan cuisine.,Book Restaurant.
2015,2015,book a bar for 2 in Hayden Row on friday,Book Restaurant.
2016,2016,book a table for 0 pm in Fayette for rachael morris and shannon near there,Book Restaurant.
2017,2017,I need a reservation for four this year at a restaurant,Book Restaurant.
2018,2018,"I need seats for six at a pub on January 15th, 2030",Book Restaurant.
2019,2019,I need to book a reservation in Searsport at eleven am,Book Restaurant.
2020,2020,Find a reservation for a party of six in Tuvalu,Book Restaurant.
2021,2021,Book a restaurant with parking facility for 3 .,Book Restaurant.
2022,2022,I need a top-rated pub in Friona,Book Restaurant.
2023,2023,Make me a reservation within walking distance in WY for 6 pm,Book Restaurant.
2024,2024,I'd like to go to the popular bistro in OH,Book Restaurant.
2025,2025,restaurant scandinavian in Grenada,Book Restaurant.
2026,2026,I want to book a close restaurant in SC for seven,Book Restaurant.
2027,2027,Find a reservation for a highly rated brasserie for me and my step sister,Book Restaurant.
2028,2028,I want a table to seat 10 at a close-by to Ottumwa that serves osteria and ranch dressing .,Book Restaurant.
2029,2029,Book a table for ten people in Eucalyptus Hills .,Book Restaurant.
2030,2030,Book a table for nine people next mar .,Book Restaurant.
2031,2031,restaurant in Zambia that is close for a party of 10,Book Restaurant.
2032,2032,I need a diner,Book Restaurant.
2033,2033,"Please book a restaurant for party of 1 in Seeley Lake on july the fourteenth, 2022 .",Book Restaurant.
2034,2034,Find a reservation for a restaurant in Hong Kong for seven people,Book Restaurant.
2035,2035,Book a restaurant in Papua New Guinea for me and my daughters,Book Restaurant.
2036,2036,"Reserve a table for 3 people at The Cubby Bear ,  in Comoros .",Book Restaurant.
2037,2037,Reserve a table for teresa and elnora at a fast food joint which serves fish and chips,Book Restaurant.
2038,2038,"Book a table for 6 at a restaurant in Pershing Square, Manhattan at two am",Book Restaurant.
2039,2039,book a table for 6 at a restaurant in Nebraska,Book Restaurant.
2040,2040,I need seats for 6 at a place in AK,Book Restaurant.
2041,2041,"I'd like a table for natasha, bettye and kimberley at a coffeehouse with a smoking room",Book Restaurant.
2042,2042,book a restaurant for five in karnataka,Book Restaurant.
2043,2043,Book me a reservation for Fatty Crew in 13 weeks in Haskell,Book Restaurant.
2044,2044,I want to go to a highly rated fast food restaurant around Togo with two people total.,Book Restaurant.
2045,2045,"book a table in Mississippi on May nineteenth, 2034 for me, silvia and sandy",Book Restaurant.
2046,2046,Book a tavern in Colorado for two,Book Restaurant.
2047,2047,Book a restaurant in Delhi Arkansas for three people.,Book Restaurant.
2048,2048,"Book reservations at restaurant in Edgemoor NM on august 3, 2024",Book Restaurant.
2049,2049,"I want to take christy, louise and alexandra to eat at 17:38:04 anywhere in NE",Book Restaurant.
2050,2050,Book a restaurant for 3 people at eighteen oclock in Saint Vincent and the Grenadines .,Book Restaurant.
2051,2051,"Reserve a spot at indoor restaurant on june the 15th , 3 guests",Book Restaurant.
2052,2052,Find a reservation at Berowra Waters Inn in Australia in 2 years,Book Restaurant.
2053,2053,I would like to book Thomas Hynes House for 6 in Minnesota,Book Restaurant.
2054,2054,Book reservations at a restaurant in MI seven weeks from now,Book Restaurant.
2055,2055,book a table at Atlantic Grill in Lofgreen,Book Restaurant.
2056,2056,I need a restaurant on july 18th in Rose Bud,Book Restaurant.
2057,2057,John Ross House restaurant in town and close-by,Book Restaurant.
2058,2058,Make me a reservation in Crugers at Marlton Circle for a party of eight,Book Restaurant.
2059,2059,Find me a nice restaurant in Mulvane .,Book Restaurant.
2060,2060,"I'd like to eat at a top-rated place on nov. the twenty-sixth in the food court , I need reservations for 7 in the city of Kane or somewhere near there.",Book Restaurant.
2061,2061,antoinette and I want to eat at an oyster bar that serves pizzette in South Duxbury ME,Book Restaurant.
2062,2062,"Book a reservation at a restaurant with me, matilda and deana",Book Restaurant.
2063,2063,book a osteria with smoking room in Creola,Book Restaurant.
2064,2064,book a cafe in Romania,Book Restaurant.
2065,2065,I'd like to get reservations for four at a restaurant that serves apple sauce .,Book Restaurant.
2066,2066,book a table in Tennessee for 1 for next August,Book Restaurant.
2067,2067,me and my mummy want to go to an indian bar next winter within the same area of Cortelyou Rd,Book Restaurant.
2068,2068,I need reservations at a restaurant at 20 o'clock in FM,Book Restaurant.
2069,2069,I want top-rated veneto cuisine at a restaurant in Antietam for 2 .,Book Restaurant.
2070,2070,I want to book The Commons Restaurant for five on Dec. the eighth,Book Restaurant.
2071,2071,I need a table in East Timor for a party of nine at 5 North St,Book Restaurant.
2072,2072,Book a highly rated restaurant with northeastern for 10 in Satanta,Book Restaurant.
2073,2073,Please book reservations for 3 people at a restaurant in Alderwood Manor,Book Restaurant.
2074,2074,Please book me a table at a food court faraway from Saint Kitts and Nevis .,Book Restaurant.
2075,2075,Let me get reservations at a place neighboring Indonesia on August the nineteenth .,Book Restaurant.
2076,2076,"book James D. Conrey House for madeleine, keisha and clara alvarez far from your colleague's college",Book Restaurant.
2077,2077,Book a russian restaurant for 4 people.,Book Restaurant.
2078,2078,"I need a restaurant booking for 2 people this month at a indian place in Climax Springs , New Mexico .",Book Restaurant.
2079,2079,Book a popular joint in Ocean Gate for seven people at elevenses .,Book Restaurant.
2080,2080,Find a table at a restaurant in Bynum CA at 09:59 PM,Book Restaurant.
2081,2081,I want to eat close by East Brady for seven people,Book Restaurant.
2082,2082,book a stuffed ham serving pizzeria in Independence Corner,Book Restaurant.
2083,2083,I want to book a table at a nearby restaurant in Andorra for me and my kids .,Book Restaurant.
2084,2084,Find me a table for 1 at a restaurant with a pool at 3 am in Hitchcock FL,Book Restaurant.
2085,2085,book a food truck in Nisswa for 4 at 5 pm,Book Restaurant.
2086,2086,book a spot for me and sonja at a popular pizzeria,Book Restaurant.
2087,2087,"book a spot for gay ramos, janice gonzales and I at a bar in Timbo",Book Restaurant.
2088,2088,Reserve me seating midday at Bear Hotel,Book Restaurant.
2089,2089,Book a reservation for a southern brazilian restaurant for 10 people within walking distance of Broadway-Lafayette St,Book Restaurant.
2090,2090,I want to book a restaurant in Keeling Islands for a party of ten,Book Restaurant.
2091,2091,book a table for a Macedonia restaurant,Book Restaurant.
2092,2092,Need a table at a fast food restaurant for me and my kids in Brusly Landing,Book Restaurant.
2093,2093,"Reserve a table in Top of the Mark Lambertville , Vermont .",Book Restaurant.
2094,2094,Book the Bobcat Bite .,Book Restaurant.
2095,2095,Book a brasserie in the Falkland Islands for this week .,Book Restaurant.
2096,2096,I want to book a cafe for 3 in Fargo,Book Restaurant.
2097,2097,book a spot in 1 second that is neighboring robin's hotel,Book Restaurant.
2098,2098,Find a table for two in a place not far in Culdesac,Book Restaurant.
2099,2099,book a cafeteria having pool for four in Algeria,Book Restaurant.
2100,2100,I'd like to eat salads at a restaurant,Book Restaurant.
2101,2101,Book a reservation for Gaslight Tavern on may the twenty-seventh,Book Restaurant.
2102,2102,Make me a reservation in South Carolina,Book Restaurant.
2103,2103,make a reservation at a bakery that has acquacotta in Central African Republic for five,Book Restaurant.
2104,2104,Reservea  table for five people on september second in Gabon .,Book Restaurant.
2105,2105,I need to book a table at a nearby restaurant,Book Restaurant.
2106,2106,Book a pub with fisn'n chips in Timberville .,Book Restaurant.
2107,2107,make me a reservation at The Restaurant at Meadowood for a party of 7 in Armenia,Book Restaurant.
2108,2108,book me best joint restaurant for 2 members at AMerican Samoa today,Book Restaurant.
2109,2109,Get me a highly rated restaurant in Nigeria,Book Restaurant.
2110,2110,Find a reservation for a tea house in Lorain,Book Restaurant.
2111,2111,"Need a table  for party of five for December 26, 2040 in the state of MT",Book Restaurant.
2112,2112,book this week for their step sister's workplace close,Book Restaurant.
2113,2113,Book a table for 10 at Top Pot Doughnuts,Book Restaurant.
2114,2114,Book a tavern in Rhode Island that serves saucisse .,Book Restaurant.
2115,2115,Make me a reservation at taverna in a smoking room,Book Restaurant.
2116,2116,"I would like to book a table at a delicatessen in punjabi for me, angela and vilma",Book Restaurant.
2117,2117,I need to find a table for 4 at a brasserie that has fondue,Book Restaurant.
2118,2118,I need a table in the state of LA for katina and josefina gray,Book Restaurant.
2119,2119,"book a restaurant in Fort Gates , FL",Book Restaurant.
2120,2120,book a spot at the top-rated pub in Garner,Book Restaurant.
2121,2121,"Book a table for 6 in The Cheese Course , Blocher on February the 10th .",Book Restaurant.
2122,2122,Book me a table at the highly rated cafeteria in Federated States Of Micronesia,Book Restaurant.
2123,2123,Book a table for a party of twelve in Lewisville AMerican Samoa for a party of 7 at the Ballachulish House,Book Restaurant.
2124,2124,Find a place for me to eat in Connecticut for 9 and a half months from now,Book Restaurant.
2125,2125,I need a reservation for eight at The Original Soup Man in Northern Mariana Islands,Book Restaurant.
2126,2126,book Tartine in Mississippi for 5,Book Restaurant.
2127,2127,book a table for six at Hubbell House in NE,Book Restaurant.
2128,2128,book Itsu for Tonight,Book Restaurant.
2129,2129,Book a tyrolean restaurant in Crocker Indiana now for 3 people.,Book Restaurant.
2130,2130,I need a reservation for two at a diner in Venezuela,Book Restaurant.
2131,2131,evangeline and petra cooper want to go to a restaurant in 9 years,Book Restaurant.
2132,2132,"Book a reservation for 5 people next week at The Pump Room, Chicago",Book Restaurant.
2133,2133,at ten AM I want to reserve a spot for 9 people to eat in Monaco .,Book Restaurant.
2134,2134,Reserve in Bermuda a food court near jan and I,Book Restaurant.
2135,2135,Book a restaurant for 7 people.,Book Restaurant.
2136,2136,Please book a bar type goiano room accommodate for 2 members 1 second from now in PR,Book Restaurant.
2137,2137,I need to book a restaurant for 6 people.,Book Restaurant.
2138,2138,book a spot for 10 at Shopsins in Denmark on St. Patrick's Day,Book Restaurant.
2139,2139,book a restaurant for four in Burundi,Book Restaurant.
2140,2140,"Book a table at Carter House Inn in Saint Bonaventure , Alaska .",Book Restaurant.
2141,2141,I need to get seats for me and my ex wife to eat in Egypt .,Book Restaurant.
2142,2142,I'd like to book a place to eat in NY .,Book Restaurant.
2143,2143,I want to eat panisses the nearby cafeteria in Naytahwaush,Book Restaurant.
2144,2144,Book a bar which serves chicken french at Robinson .,Book Restaurant.
2145,2145,I would like a table at a taverna with croquembouche for 1 minute from now,Book Restaurant.
2146,2146,I'd like to book a table at a restaurant for a group of 4,Book Restaurant.
2147,2147,"Book a restaurant in Indiana for me, violet and dianne .",Book Restaurant.
2148,2148,"In Apr. , I'd like to eat at a pub Manack Montana with 4 people",Book Restaurant.
2149,2149,I'd like to go to a restaurant in French Polynesia,Book Restaurant.
2150,2150,I want to go to the Freight House in Gabon,Book Restaurant.
2151,2151,"Book a table for 1 on November the first, 2022",Book Restaurant.
2152,2152,book a spot for selma and molly at a steakhouse with saucisse that is close-by McSherrystown,Book Restaurant.
2153,2153,Book a table for tomorrow for five people.,Book Restaurant.
2154,2154,I'd like to book a restaurant that serves pôchouse in Rocksprings .,Book Restaurant.
2155,2155,I have a party of four in Japan and need a reservation at Rimsky-Korsakoffee House on Aug. the 3rd .,Book Restaurant.
2156,2156,i need a table at a close by restaurnt in Hackney for ten,Book Restaurant.
2157,2157,I need seating for ten people at a bar that serves czech cuisine,Book Restaurant.
2158,2158,Book me a table at a hungarian delicatessen in North Dakota .,Book Restaurant.
2159,2159,Book a table somewhere in Dominica for 2 minutes from now,Book Restaurant.
2160,2160,"I need a bar for four that serves argentinian in D'Iberville , WY for twelve PM",Book Restaurant.
2161,2161,Need to book a reservtion for a restaurant in Maryland for me and my half sister,Book Restaurant.
2162,2162,Book a food court in Raytown Arizona that serves green bean casserole on july 20th .,Book Restaurant.
