text,intent
ground transportation in phoenix,Ground Service.
i want to go from boston to washington on monday morning,Flight.
display types of aircraft departing from cleveland to dallas before noon,Aircraft.
what do you know about car rental in denver,Ground Service.
flights from montreal,Flight.
what is airline nw,Airline.
display all flights leaving from toronto to san diego on us air laying over in washington dc,Flight.
i 'd like a limo in denver on august seventh,Ground Service.
i would like to fly from dallas to denver on the morning of august twenty seventh leaving at 650,Flight.
i need a flight tonight from charlotte to las vegas with a stop in st. louis and i want dinner,Flight.
when can i fly from philadelphia to dallas on a saturday morning,Flight.
give me the continental flights from seattle,Flight.
what is fare code h,Abbreviation.
ground transportation in baltimore,Ground Service.
show me the flights from pittsburgh to philadelphia,Flight.
what continental flights go from chicago to seattle before 10 am in the morning that have a meal,Flight.
show me the latest flight from denver to boston,Flight.
show me all flights between san francisco and philadelphia for september fifteenth,Flight.
what flights from toronto to philadelphia,Flight.
show me wednesday afternoon flights from denver to san francisco,Flight.
how much does it cost to fly on american from dallas to baltimore,Airfare.
what is the cheapest one way fare between boston and oakland,Airfare.
how many fares are there one way from tacoma to montreal,Quantity.
flight from denver to philadelphia,Flight.
i 'd like to fly early tomorrow from columbus to minneapolis,Flight.
show me the economy flights from baltimore to dallas,Flight.
show me flights from pittsburgh to dc,Flight.
philadelphia to san francisco next week tuesday show the flights,Flight.
what is the earliest nonstop flight from washington to san francisco,Flight.
can you show me flights from baltimore to dallas,Flight.
flight from milwaukee to chicago,Flight.
what does ewr stand for,Abbreviation.
i would like information on flights from dallas fort worth to atlanta on wednesday morning,Flight.
what are the dinner flights from indianapolis to san diego on wednesday may twelfth,Flight.
show me flights from denver to philadelphia,Flight.
show me delta flights from dallas to denver,Flight.
tell me about ground transportation at salt lake city,Ground Service.
where is general mitchell international located,City.
show me flights from philadelphia to denver on a monday,Flight.
us 3724 baltimore to philadelphia what is the fare,Airfare.
okay can you tell me the flight cost between denver and atlanta,Flight.
what does ls stand for,Abbreviation.
show me all flights from charlotte to columbus,Flight.
list the flights on friday afternoon from philadelphia to oakland,Flight.
describe pittsburgh airport,Airport.
show me the flights from love field,Flight.
i would like to book a flight for august twenty seventh from baltimore to san francisco on us air,Flight.
what flights land at general mitchell international,Flight.
i want all flights from atlanta to washington dc on thursday,Flight.
please show me fares from denver to san francisco,Airfare.
what limousine service in toronto,Ground Service.
show me round trip fares from new york to miami,Airfare.
how long does the ground transportation take from the salt lake city airport,Ground Service.
newark to cleveland daily,Flight.
i would like to schedule a flight on american airlines from philadelphia to san francisco that makes a stop in denver,Flight.
i 'm interested in flying from boston to atlanta,Flight.
what airline is the flight originating in atlanta on november seventh at noon and arriving in san francisco at 210 pm,Airline.
list all flights from washington dc to tampa florida,Flight.
show me the flights from boston to dallas,Flight.
i want a flight from milwaukee to orlando one way leaving after 5 pm on wednesday,Flight.
which flights from pittsburgh to atlanta have the lowest coach class fares,Flight.
i 'd like to know the earliest flight from boston to san francisco,Flight.
can you rent a car at stapleton international airport in denver,Ground Service.
okay i 'd like a flight from boston to san francisco that leaves before 8 am,Flight.
i want to go from denver to atlanta round trip and make a stop at pittsburgh may i have the cheapest fare,Flight.
is there a delta flight from boston to denver,Flight.
i would like to fly delta airlines from atlanta to pittsburgh,Flight.
which flights are between boston and baltimore washington,Flight.
i would like to fly from denver to pittsburgh and atlanta,Flight.
on a breakfast flight from philadelphia to dallas via atlanta,Flight.
what is the cheapest fare one way between pittsburgh and denver,Airfare.
do you have flights from st. petersburg to toronto on monday,Flight.
list flights from boston to pittsburgh leaving early in the morning on august sixth,Flight.
what is mco,Abbreviation.
please show me flights from dallas to denver,Flight.
i need a flight on thursday before 8 am from oakland to salt lake city,Flight.
show me flights from boston to san francisco arriving before 1 pm,Flight.
what is the last flight from washington to boston,Flight.
is there a flight between oakland and boston with a stopover in dallas fort worth on twa,Flight.
i would like a nonstop flight from philadelphia to pittsburgh,Flight.
i would like a nonstop flight from memphis to las vegas on march second,Flight.
what 's the earliest flight from nashville to tacoma on american on tuesday the eighteenth of may,Flight.
