,Unnamed: 0,text,intent
5663,5663,can you remind me to wish gordon a happy birthday on saturday?,Create Reminder.
5664,5664,Remove my meeting reminder for tomorrow.,Delete Reminder.
5665,5665,Cancel the reminder I have for a meeting at 2pm.,Delete Reminder.
5666,5666,Remind me to pay our quarterly estimated taxes on September 16.,Create Reminder.
5667,5667,Remind me of my surgery next Wednesday.,Create Reminder.
5668,5668,remind me to send my husband an email,Create Reminder.
5669,5669,Cancel reminder for 4pm Saturday chess club party.,Delete Reminder.
5670,5670,Do I have any reminders for Wednesday afternoon?,Get Reminder.
5671,5671,Remind me I have to pick up my dry cleaning tomorrow.,Create Reminder.
5672,5672,I need to speak to my team; remind me to set up a meeting on Thursday.,Create Reminder.
5673,5673,Delete the reminder set to pick up Mom on Monday,Delete Reminder.
5674,5674,Remind me to cancel my dental appointment for Friday,Create Reminder.
5675,5675,Delete my reminders for the spot checks,Delete Reminder.
5676,5676,Remind me every Friday to call my hours in to work.,Create Reminder.
5677,5677,Set up a reminder for Alex to clean the windows on Wednesday at 1 PM.,Create Reminder.
5678,5678,Can you set a reminder to help Sandra with her taxes,Create Reminder.
5679,5679,remind me to buy chicken for parents dinner party today.,Create Reminder.
5680,5680,Remind me to write out a grocery list before my shopping trip on Friday.,Create Reminder.
5681,5681,What reminders do I have set for tomorrow?,Get Reminder.
5682,5682,remind me to update my credit card for my auto pay online,Create Reminder.
5683,5683,Delete my reminder to get coffee with Adam tomorrow.,Delete Reminder.
5684,5684,Remind me to meal prep Sunday at 6pm,Create Reminder.
5685,5685,"I dont want to miss the episode of love and hip , can you remind me at 5 pm.",Create Reminder.
5686,5686,"Set up reminder to hit the gym at 3, 4 days a week.",Create Reminder.
5687,5687,Set a weekly reminder on Fridays to get Meli's gymnastics gear out.,Create Reminder.
5688,5688,I need to take my medication every 12 hours for the next week; will you set up a reminder?,Create Reminder.
5689,5689,remind me to get some more protein bars today,Create Reminder.
5690,5690,WHAT REMINDERS DO I HAVE FOR NEXT MONDAY,Get Reminder.
5691,5691,Remove reminder for grocery shopping tonight.,Delete Reminder.
5692,5692,I don't want to miss the mail; can you remind me to track my package at 1pm tomorrow?,Create Reminder.
5693,5693,Delete today's reminder for the baseball game,Delete Reminder.
5694,5694,Please remind me to respond to my mom's text message after I get out of class at 6:35pm.,Create Reminder.
5695,5695,remind me that my groceries need to be picked up at 2pm tomorrow,Create Reminder.
5696,5696,remind me on Friday to shop for the block party,Create Reminder.
5697,5697,remind me to tell Marty to get a haircut next weekend,Create Reminder.
5698,5698,Remind me to congratulate my brother on his new baby.,Create Reminder.
5699,5699,Remind me to pick up a card for my friend when I am out  shopping tonight.,Create Reminder.
5700,5700,Remove the alert about the reminder about breakfast.,Delete Reminder.
5701,5701,Remind me to change the water filter in the pitcher every 3 months.,Create Reminder.
5702,5702,Set up an alert for early morning gym,Create Reminder.
5703,5703,Set a weekly reminder to bathe dog.,Create Reminder.
5704,5704,cancel all reminders for monday jan 2,Delete Reminder.
5705,5705,Recall the reminders I have for birthdays this month,Get Reminder.
5706,5706,Can you remind Danny to bring his brother,Create Reminder.
5707,5707,Remind me to pick up my pay check tomorrow.,Create Reminder.
5708,5708,send my husband a reminder about our dinner plans on Friday night,Create Reminder.
5709,5709,Remind me to check the coffee in 5 minutes,Create Reminder.
5710,5710,Remind me to check my online sales items every afternoon,Create Reminder.
5711,5711,Set up a reminder or Zach's birthday on September 12th.,Create Reminder.
5712,5712,Create a reminder to take my son to Bestin class daily at 7 pm,Create Reminder.
5713,5713,Remind me to pick up ice on Saturday at 9am,Create Reminder.
5714,5714,remind me to  Organize a clothing swap with my friends every Wednesday,Create Reminder.
5715,5715,Set an hourly reminder to drink water,Create Reminder.
5716,5716,Remind me to check the status of that shipment.,Create Reminder.
5717,5717,Delete tonight's movie reminder.,Delete Reminder.
5718,5718,remind me to work on my 100 list over the weekend,Create Reminder.
5719,5719,Remind the running group tomorrow morning that the run is canceled due to excessive heat.,Create Reminder.
5720,5720,Remove the reminder to pick up my sister,Delete Reminder.
5721,5721,Set a reminder for the baseball make up game Saturday at noon.,Create Reminder.
5722,5722,remind me about dinner date saturday night,Create Reminder.
5723,5723,Cancel the reminder to order groceries on Sunday.,Delete Reminder.
5724,5724,Remind Braydon that I'm picking him up early today at 4 pm for his appointment.,Create Reminder.
5725,5725,remind me to start dinner at 5:00 pm today,Create Reminder.
5726,5726,"Mark all of my reminders for this week as """"completed"""".",Delete Reminder.
5727,5727,Remind me to pick up dry cleaning Thursday morning.,Create Reminder.
5728,5728,Remind me to make a bank deposit today,Create Reminder.
5729,5729,Remind me to meal prep 1 hour  before work 9:00am.,Create Reminder.
5730,5730,Remaind me to take out the old bicycle from the garage tomorrow.,Create Reminder.
5731,5731,What reminders do I have for Friday,Get Reminder.
5732,5732,what alerts do I have set for the weekend,Get Reminder.
5733,5733,Remove the reminder about George mowing the lawn every Saturday.,Delete Reminder.
5734,5734,Remind me to sync my vivosmart when I wake up tomorrow morning.,Create Reminder.
5735,5735,Alert me 15 minutes before dinner with Smiths,Create Reminder.
5736,5736,Remind me to go out for a date.,Create Reminder.
5737,5737,Cancel party reminder in December.,Delete Reminder.
5738,5738,set reminder to take my meds before i go to bed .,Create Reminder.
5739,5739,Set up an alert to take out the lasagna for one hour from now,Create Reminder.
5740,5740,Make a reminder for tomorrow for Mom to buy milk.,Create Reminder.
5741,5741,Set a reminder for 30 minutes before my doctors appointment tomorrow,Create Reminder.
5742,5742,Delete the Reminder to write to Jamie,Delete Reminder.
5743,5743,Remind me to renew drivers licence next month,Create Reminder.
5744,5744,Set up a recurring reminder to check Sydney's blood sugar every three hours.,Create Reminder.
5745,5745,Remind Jason dinner is at 5 today.,Create Reminder.
5746,5746,Remind me to donate money before the 31st of December.,Create Reminder.
5747,5747,Remind me to meet my doctor this weekend.,Create Reminder.
5748,5748,Read out the reminders I have left for today,Get Reminder.
5749,5749,Set up a monthly reminder to take the cat to the vet for a toe nail trimming.,Create Reminder.
5750,5750,remind me to have my wiper blades replaced the next time i fill the gas tank,Create Reminder.
5751,5751,Remind me to feed the cats every morning at 7 am,Create Reminder.
5752,5752,remind me to mail Susie's birthday card on Sunday,Create Reminder.
5753,5753,Remind me to pay the rent on the first of every month.,Create Reminder.
5754,5754,Set up a reminder to pay condo association fees on the 1st of every month for the next 6 months.,Create Reminder.
5755,5755,Remind me that I have martial art practice tomorrow at 8pm.,Create Reminder.
5756,5756,Remove reminder about my  event next week saturday,Delete Reminder.
5757,5757,Remind me to pick up the movie tickets tonight,Create Reminder.
5758,5758,Remind me to take Tim to football tonight at 6:30 pm,Create Reminder.
5759,5759,Set alert for Friday morning meeting 10 minutes before 11,Create Reminder.
5760,5760,"i forgot to do my homework, remind me to do it later tonight.",Create Reminder.
5761,5761,Remind me to message Angel about her home work at 5 p.m. today.,Create Reminder.
5762,5762,Cancel my reminder for court on the the 17th.,Delete Reminder.
5763,5763,Remind me of my doctor's appointment tomorrow at 12pm.,Create Reminder.
5764,5764,Remind my daughter on Tuesday that I'm supposed to Skype with the kids Thursday at 6pm her time.,Create Reminder.
5765,5765,Remind me to buy shampoo tmorrow.,Create Reminder.
5766,5766,Remind to reply to interviewer and thank him for the time spent to talk to me,Create Reminder.
5767,5767,Delete all reminders for the rest of the week.,Delete Reminder.
5768,5768,Send a reminder in the morning to mom about sending flowers.,Create Reminder.
5769,5769,change the meeting reminder from monday to tuesday,Update Reminder Date Time.
5770,5770,"I don't want to oversleep for my class, so can you set my reminder for 9 am?",Create Reminder.
5771,5771,"don't let me forget the Pre K meeting Monday at 4pm ,remind me 30mins before",Create Reminder.
5772,5772,Remind me to mute the phone 2 hours minutes before Monday's meeting.,Create Reminder.
5773,5773,Reminder to organize the pictures I've taken every 3 month,Create Reminder.
5774,5774,I need you to remind me of my dentist appointment next week.,Create Reminder.
5775,5775,Remind me to star important emails every two days,Create Reminder.
5776,5776,Remind me to do laundry on Saturday at 11 am.,Create Reminder.
5777,5777,delete my reminder to pick up lee ann today,Delete Reminder.
5778,5778,Remind me to follow up with Stacie about her training time at 5pm.,Create Reminder.
5779,5779,What activities are on my reminder list for today?,Get Reminder.
5780,5780,Remind me to reply to Jesse about working on Saturday,Create Reminder.
5781,5781,what reminders do i have regarding work tomorrow?,Get Reminder.
5782,5782,Set up a reminder for my cousin's wedding reception on Saturday.,Create Reminder.
5783,5783,Remind me to visit my parents tomorrow at noon.,Create Reminder.
5784,5784,can you remind me about Ava's parent teacher conference on Tuesday?,Create Reminder.
5785,5785,Remind me each week to look at craft ideas on Pinterest.,Create Reminder.
5786,5786,Remind me to pick up Cameron today at 5 pm,Create Reminder.
5787,5787,remind me to order the flowers for the funeral,Create Reminder.
5788,5788,Set up a weekly reminder to wake up at 8 a.m. on Sundays.,Create Reminder.
5789,5789,set a reminder an hour before my test starts at 10am,Create Reminder.
5790,5790,Remind Sandra to pick up bacon this weekend,Create Reminder.
5791,5791,Modify reminder for Aug 15th from 6pm to 6pm-8pm.,Update Reminder Date Time.
5792,5792,Remind me to clean the garage every other Tuesdat,Create Reminder.
5793,5793,Send reminder to soccer team to bring snacks,Create Reminder.
5794,5794,Remind me to make doctor appointment for kids today,Create Reminder.
5795,5795,Set up a weekly reminder to take my blood pressure on Sunday evenings.,Create Reminder.
5796,5796,Delete the reminder for making the flower arrangements,Delete Reminder.
5797,5797,Remind me to mail Grandma's birthday card on Saturday.,Create Reminder.
5798,5798,add a reminder to my calendar about Erin's birthday on Aug 21st,Create Reminder.
5799,5799,"Remind me tomorrow to Pick up Charlie, pickup new glasses, grab groceries",Create Reminder.
5800,5800,My mother is going to be out of town for a week; set a reminder in my calendar to show that my mother will be out from Monday all the way to Sunday,Create Reminder.
5801,5801,Remind me to repeat daily affirmations.,Create Reminder.
5802,5802,What reminders do I have for Thanksgiving,Get Reminder.
5803,5803,remind me to feed the rabbit,Create Reminder.
5804,5804,Set a reminder thirty minutes before the 4 pm showing of The Avengers.,Create Reminder.
5805,5805,Please create a reminder on April 15th to mail in my tax return forms to the IRS,Create Reminder.
5806,5806,Update the reminder for Allison's barbecue as the date changed to Saturday.,Update Reminder Date Time.
5807,5807,remind me I am meeting john at 6pm today,Create Reminder.
5808,5808,create a reminder for yoga class every day at 1 pm,Create Reminder.
5809,5809,remind me to do my laundry tonight at 6pm,Create Reminder.
5810,5810,remove the reminder to pick up seth,Delete Reminder.
5811,5811,Remind James and Laura to leave at 2:10 for the meeting,Create Reminder.
5812,5812,Remind me to email Michelle on Tuesday about the recital,Create Reminder.
5813,5813,Remind my Zumba group about class change,Create Reminder.
5814,5814,Can you remind me to pick up the dry cleaning on Tuesday?,Create Reminder.
5815,5815,Remind me at 8PM to check if my annual eye test is due,Create Reminder.
