,utterance,intent,label
3312,can you tell me what airline flies between denver and san francisco,Airline.,6
3313,show me round trip first class tickets from new york to miami,Airfare.,2
3314,show me the flight from detroit to westchester county with the highest one way fare,Flight.,0
3315,what flights are available wednesday afternoon from atlanta to san francisco,Flight.,0
3316,i want to fly from denver to san francisco,Flight.,0
3317,i need a flight from pittsburgh to boston on wednesday the fourteenth,Flight.,0
3318,what is your last flight leaving san francisco and arriving in denver,Flight.,0
3319,show me the fares for a first class ticket from baltimore to dallas,Airfare.,2
3320,what are the afternoon flights between washington and boston,Flight.,0
3321,okay on tuesday june first i 'd like to go from phoenix to detroit in the late afternoon,Flight.,0
3322,what flights are available friday afternoon from atlanta to dallas,Flight.,0
3323,show me the prices of first class tickets on us air round trip from cleveland to miami,Airfare.,2
3324,which delta flights depart from san francisco heading toward boston after 12 noon,Flight.,0
3325,show flights from philadelphia to dallas on saturday,Flight.,0
3326,flights from pittsburgh to baltimore between 10 am and 2 pm,Flight.,0
3327,flights between new york and san jose,Flight.,0
3328,what are the flights from boston to washington,Flight.,0
3329,i want to fly from boston to baltimore,Flight.,0
3330,what flights go from boston to washington next tuesday,Flight.,0
3331,what 's the earliest flight from boston to bwi that serves lunch,Flight.,0
3332,show me the car rentals in baltimore,Ground Service.,4
3333,may i have a listing of flights from minneapolis to long beach california on wednesday,Flight.,0
3334,show me the cheapest flight from pittsburgh to atlanta on wednesday which leaves before noon and serves breakfast,Flight.,0
3335,i 'd like to know the latest flight from atlanta to boston,Flight.,0
3336,all flights and fares from pittsburgh to dallas round trip after 12 pm less than 1100 dollars,Flight+airfare.,14
3337,what does fare code qo mean,Abbreviation.,8
3338,what is the earliest flight from memphis to cincinnati on june thirtieth,Flight.,0
3339,does midwest express have any flights,Flight.,0
3340,i 'm looking for a flight leaving denver traveling to atlanta and stopping at pittsburgh is this possible,Flight.,0
3341,what is the ap57 restriction,Abbreviation.,8
3342,i would like to book a flight from baltimore to newark early in the morning on april ninth,Flight.,0
3343,i need an early flight from dallas to houston,Flight.,0
3344,show me the flights from oakland to washington,Flight.,0
3345,show me the flights from boston to san francisco on united airlines,Flight.,0
3346,what is the cheapest fare from boston to san francisco,Airfare.,2
3347,show me the flights arriving in baltimore from philadelphia at about 4 o'clock,Flight.,0
3348,what flights are there from indianapolis to orlando,Flight.,0
3349,please list all flights between indianapolis and orlando on the twenty seventh of december,Flight.,0
3350,i live in montreal and i want to travel to chicago then indianapolis and then return home,Flight.,0
3351,show me flights from washington dc to san francisco with a stopover in denver,Flight.,0
3352,i would like to book a flight on us air first class from cleveland to miami on february twenty second,Flight.,0
3353,show me the flights from philadelphia to dallas,Flight.,0
3354,what flights from st. paul to kansas city on friday with a meal,Flight.,0
3355,can you list the earliest flights from oakland to salt lake city on thursday,Flight.,0
3356,show me the flights from boston to philadelphia,Flight.,0
3357,tell me about flights from st. petersburg arriving in toronto before noon,Flight.,0
3358,show all tuesday morning flights from pittsburgh to denver,Flight.,0
3359,show me all flights from charlotte to philadelphia,Flight.,0
3360,from seattle to salt lake city,Flight.,0
3361,please show me the philadelphia to denver saturday flights again,Flight.,0
3362,show me all flights from boston to denver which arrive before noon on wednesday,Flight.,0
3363,what are connecting flights from chicago into seattle on june fifth,Flight.,0
3364,i 'd like information on boston to washington,Flight.,0
3365,i would like to book on delta airlines their earliest possible flight from washington dc to san francisco,Flight.,0
3366,i need a flight from new york to san francisco,Flight.,0
3367,i 'd like to go to boston from denver and i 'd like to get there,Flight.,0
3368,what is the least expensive flight from baltimore to san francisco,Flight.,0
3369,in pittsburgh i 'd like to rent a car,Ground Service.,4
3370,show me all the flights from indianapolis to san diego on us air,Flight.,0
3371,show me all flights from san diego to los angeles,Flight.,0
3372,show me all the flights that arrive in baltimore from anywhere between 1850 and midnight,Flight.,0
3373,list the flights from philadelphia to dallas on american airlines,Flight.,0
3374,what is the latest flight from salt lake city to phoenix,Flight.,0
3375,show me the most expensive fare,Airfare.,2
3376,are there any early flights from atlanta to washington on thursday mornings,Flight.,0
3377,show me the most expensive fare,Airfare.,2
3378,i need a flight to seattle leaving from baltimore making a stop in minneapolis,Flight.,0
3379,what does us mean,Abbreviation.,8
3380,i would like to book a flight on us air first class from cleveland to miami on february twenty fourth,Flight.,0
3381,what are all flights from pittsburgh to boston on wednesdays,Flight.,0
3382,what kind of airplane is flight ua 270 from denver to philadelphia,Aircraft.,3
3383,information on flights from philadelphia to san francisco,Flight.,0
3384,show me the evening flights from atlanta to boston,Flight.,0
3385,show any flights leaving san francisco on sunday and arriving in pittsburgh,Flight.,0
3386,what is the cheapest one way fare from san francisco to boston on wednesday august twenty first,Airfare.,2
3387,shortest flight from boston to philadelphia,Flight.,0
3388,okay for now i would like information on a flight on april twenty seventh from pittsburgh to atlanta leaving early in the morning about 8 o'clock,Flight.,0
3389,i 'd like to find the cheapest fare from atlanta to dallas,Airfare.,2
3390,list the earliest flight from st. paul to san jose,Flight.,0
3391,can you list all flights that depart from orlando to kansas city,Flight.,0
3392,i 'd like to arrange a flight from pittsburgh to atlanta,Flight.,0
3393,give me the flights from new york city to las vegas on sunday and the flights from memphis to las vegas on sunday,Flight.,0
3394,show me the airlines that fly from toronto to san francisco,Airline.,6
3395,find a flight between denver and oakland the flight should leave in the afternoon and arrive near 5 pm the flight should also be nonstop,Flight.,0
3396,please list flights between san francisco and denver,Flight.,0
3397,what flights are there from minneapolis to newark on continental,Flight.,0
3398,list flights from san francisco to denver on friday,Flight.,0
3399,is there a flight leaving at 1505 from pittsburgh to baltimore on july twenty fifth 1991,Flight.,0
3400,tell me about ground transportation between orlando international and orlando,Ground Service.,4
3401,what flights are there from charlotte to baltimore,Flight.,0
3402,is there a direct flight from atlanta to philadelphia that arrives in philadelphia around 12 noon,Flight.,0
3403,i need to go from boston to atlanta in the same day find me the earliest flight from boston,Flight.,0
3404,which airlines go from san francisco to washington by way of indianapolis,Airline.,6
3405,american airlines leaving phoenix,Flight.,0
3406,i am also interested in a flight that runs from st. louis to las vegas,Flight.,0
3407,list all nonstop flights on wednesday from baltimore to newark before noon,Flight.,0
3408,what are the flights from kansas city to burbank on saturday may twenty two on southwest,Flight.,0
3409,show me fares from miami to new york,Airfare.,2
3410,what flights from las vegas to san diego,Flight.,0
3411,what is fare code h,Abbreviation.,8
3412,show me flights from baltimore to philadelphia arriving after 2100,Flight.,0
3413,do you have a flight from san francisco to atlanta around 8 am,Flight.,0
3414,do you have an american airlines flight from denver to san francisco in the early morning,Flight.,0
3415,show flights from pittsburgh into san francisco,Flight.,0
3416,what flights from chicago to kansas city in the morning,Flight.,0
3417,requesting flight information from boston to denver on wednesday,Flight.,0
3418,what are the flights from denver to baltimore on august tenth,Flight.,0
3419,list all american airlines flight from milwaukee to phoenix on sunday,Flight.,0
