,intent,utterance,label
1649,Add To Playlist.,add song to my Wild Country playlist,0
1650,Add To Playlist.,Add to my list  the tune summer of love,0
1651,Add To Playlist.,add steve albini album to my psychedelic rock playlist,0
1652,Add To Playlist.,Add Fabri Fibra to evening acoustic,0
1653,Add To Playlist.,Add afdlin shauki to La Mejor Música Dance 2017,0
1654,Add To Playlist.,add The Muppet Show 2 to my party through the decades,0
1655,Add To Playlist.,Add Don and Sherri to the electrosafari playlist.,0
1656,Add To Playlist.,Add Barry McGuire to my playlist called have a laugh .,0
1657,Add To Playlist.,Put this album in shuffle syndrome,0
1658,Add To Playlist.,To johnnie's funtime activity playlist add the name The Best of Guitar Shorty,0
1659,Add To Playlist.,I want to add this bon scott song to my Post-grunge list,0
1660,Add To Playlist.,Add a track to the El Mejor Pop en Español playlist.,0
1661,Add To Playlist.,Add Madman to Trap Land playlist,0
1662,Add To Playlist.,add Koichi Sugiyama to WHM,0
1663,Add To Playlist.,Add this tune to the Leche con Chocolate playlist,0
1664,Add To Playlist.,add Toi to my timeless love songs playlist,0
1665,Add To Playlist.,Add the artist Borys Ljatoschynskyj to my under the surface playlist,0
1666,Add To Playlist.,add this tune to my weekend playlist,0
1667,Add To Playlist.,Add Falling Stars to my Intense Studying,0
1668,Add To Playlist.,Add a song from Randy Rhoads to my 50 Clásicos playlist,0
1669,Add To Playlist.,Add Sveta ljubav to my Metal Party playlist,0
1670,Add To Playlist.,"add already over, pt 2 to Hip Hop 2017 New School",0
1671,Add To Playlist.,Add this artist to sleep tight,0
1672,Add To Playlist.,this track should go on my evening chill playlist,0
1673,Add To Playlist.,add back porch spirituals to my Hit Remix playlist,0
1674,Add To Playlist.,add slave to the rhythm to the playlist Massive Soca Hits,0
1675,Add To Playlist.,add Jalal Zolfonun to my Nature Noise,0
1676,Add To Playlist.,Add la jaula de oro to my Evening Commute playlist,0
1677,Add To Playlist.,Add this song to my novedades viernes sudamérica playlist,0
1678,Add To Playlist.,put Before the Eulogy onto Acoustic Blues,0
1679,Add To Playlist.,Add Vyechnyy strannik to lo que suena new york,0
1680,Add To Playlist.,add the artist to my southern gothic playlist,0
1681,Add To Playlist.,add song to punk playlist,0
1682,Add To Playlist.,Please add carmel to my lunchtime playlist.,0
1683,Add To Playlist.,Add Zos Kia Cultus to the This Is Philip Glass playlist.,0
1684,Add To Playlist.,Please add this song to indiespain list,0
1685,Add To Playlist.,Add track to fresh finds,0
1686,Add To Playlist.,put this album on r&b movement,0
1687,Add To Playlist.,I want a song by john schlitt in the bajo las estrellas playlist.,0
1688,Add To Playlist.,please add this Rex Griffin tune to the Steampunk playlist,0
1689,Add To Playlist.,add antisleep volume 04 in All Out 70s playlist,0
1690,Add To Playlist.,Add a song by Jil Y Creek to my spring music,0
1691,Add To Playlist.,Please add a song to ines's playlist called Metal Party,0
1692,Add To Playlist.,Add Atticus Ross to the electrosafari playlist,0
1693,Add To Playlist.,I want you to add a George Chisholm tune to my 40 hits playlist.,0
1694,Add To Playlist.,Add artist to my Texas Red Dirt playlist,0
1695,Add To Playlist.,my timeless love songs playlist should include viderunt omnes,0
1696,Add To Playlist.,Add htoo ein thin to my brooklyn beat playlist.,0
1697,Add To Playlist.,Please add Chris Frantz to Pop Rising list,0
1698,Add To Playlist.,Add the da brat track to the Soak Up The Sun playlist.,0
1699,Add To Playlist.,add 9th Inning to my bossa nova dinner playlist,0
1700,Add To Playlist.,add this tune by hart wand on this is wagner,0
1701,Add To Playlist.,add Gary Lachman track to jazz for loving couples playlist,0
1702,Add To Playlist.,Add this ruth crawford seeger song to my playlist called The Soundtrack 007,0
1703,Add To Playlist.,add xiang xiang album to my Madden NFL 16,0
1704,Add To Playlist.,Add a gackt camui track to the White Noise playlist.,0
1705,Add To Playlist.,add ian north to my Autumn Lounge playlist,0
1706,Add To Playlist.,Add shake your rump to my concentración indie rock playlist,0
1707,Add To Playlist.,Add this track to anochecer urbano,0
1708,Add To Playlist.,I want glam added to the ntc gym strong playlist,0
1709,Add To Playlist.,add track to rapcaviar,0
1710,Add To Playlist.,add this david cole track to my Totally Stress Free,0
1711,Add To Playlist.,add Dean Martin track to metal xplorer playlist,0
1712,Add To Playlist.,Add Raisins secs et amandes to this is new edition,0
1713,Add To Playlist.,Please add the singer Valery Kipelov to the Perfect Concentration list,0
1714,Add To Playlist.,add farruko presenta los menores to my amor amor playlist,0
1715,Add To Playlist.,Add Troy van Leeuwen to my nu metal list,0
1716,Add To Playlist.,put Edwyn Collins onto my Trabajo Relax playlist,0
1717,Add To Playlist.,add A Compilation of Warped Music II to workout twerkout playlist,0
1718,Add To Playlist.,add Jovanotti to punk español,0
1719,Add To Playlist.,Add the crabfish to my playlist called The Sleep Machine Rainforest,0
1720,Add To Playlist.,Add gregg bissonette to my US Latin Top 50 playlist,0
1721,Add To Playlist.,Add O B McClinton to my playlist called Women of Electronic,0
1722,Add To Playlist.,add thomas anders to my crossroad blues,0
1723,Add To Playlist.,add this artist to spring music,0
1724,Add To Playlist.,can you add xanadu to Latin Alternative Music,0
1725,Add To Playlist.,put Anna Grigorjewna Semenowitsch in all out 00s list,0
1726,Add To Playlist.,Add Spanish Harlem Incident to cleaning the house,0
1727,Add To Playlist.,I want another song in the Women of Latin Music playlist.,0
1728,Add To Playlist.,add eric johnson song to my The Refugee Playlist playlist,0
1729,Add To Playlist.,Can you add a tune to my Jazzy Romance playlist,0
1730,Add To Playlist.,add the song by brian larsen to the Cardio playlist,0
1731,Add To Playlist.,Add this tune by Frankie Laine to my playlist kitchen swagger,0
1732,Add To Playlist.,Add artist Leonard Cohen to my indie brazuca,0
1733,Add To Playlist.,I want to add something by Jarvis Cocker to my rock español playlist,0
1734,Add To Playlist.,add olympia 1959 to from the delta to chicago,0
1735,Add To Playlist.,Put some mac wiseman in my latino caliente playlist.,0
1736,Add To Playlist.,Add name house of gold to the de manhattan con amor playlist,0
1737,Add To Playlist.,Add javine hylton to my evening playlist,0
1738,Add To Playlist.,add this album to Digster Future Hits,0
1739,Add To Playlist.,Add Hallucinations of Despair to my this is trey songz playlist.,0
1740,Add To Playlist.,Add Sheila to enamorándose,0
1741,Add To Playlist.,Add artist danny carey to my Classic Jazz Singers playlist.,0
1742,Add To Playlist.,Add this artist to my Throwback Dance Party playlist,0
1743,Add To Playlist.,Add this track to the 70s smash hits playlist,0
1744,Add To Playlist.,Add wes scantlin song to my autumn,0
1745,Add To Playlist.,Add Chamberlain Waits to my picnic in the park,0
1746,Add To Playlist.,Add this artist to queen playlist,0
1747,Add To Playlist.,add this tune by Hal Patino to my Ambiente RnB playlist,0
1748,Add To Playlist.,Add bryan gregory to the playlist Emily Dickinson,0
1749,Add To Playlist.,put once bitten twice bitten into the pulse of americana,0
1750,Add To Playlist.,Add another MC chris track to my Blues Roots playlist.,0
1751,Add To Playlist.,Add radhae unakku kobam aagathadi to my Women of Metal playlist,0
1752,Add To Playlist.,add francesco de gregori to gayle's Women who Dj playlist,0
1753,Add To Playlist.,put Hugh Masekela onto my Music On Ibiza Guest List playlist,0
1754,Add To Playlist.,Add another song to the acoustic soul playlist,0
1755,Add To Playlist.,Add a song to the para dormir playlist.,0
1756,Add To Playlist.,add this Jane Olivor track to my The Sleep Machine Waterscapes,0
1757,Add To Playlist.,add song to Rocksteady playlist,0
1758,Add To Playlist.,Can you add something by Gregori Chad Petree to the playlist digster soul classics,0
1759,Add To Playlist.,Put horace silver and the jazz messengers on my running to rock 170 to 190 bpm playlist,0
1760,Add To Playlist.,add paul wickens to Lo mejor del Rock de España,0
1761,Add To Playlist.,I'd like to put qriii onto songs to sing in the car .,0
1762,Add To Playlist.,Add album to Acoustic Spring,0
1763,Add To Playlist.,Put Lullaby of Birdland onto fusion fest .,0
1764,Add To Playlist.,add this tune to my road trip playlist,0
1765,Add To Playlist.,Include the album by Arthur Rhames in Urban Poet,0
1766,Add To Playlist.,Add Trina to latoya's Hillary Clinton's Women's History Month Playlist .,0
1767,Add To Playlist.,Add this tune to my wine & dine playlist,0
1768,Add To Playlist.,Add this track to my Tropical Morning playlist,0
1769,Add To Playlist.,Add the Keep Your Receipt EP to my Digster Reggae playlist.,0
1770,Add To Playlist.,add dj clay to my canciones del recuerdo,0
1771,Add To Playlist.,Add Der K und K Kalypso aus Wien to vonda's playlist Pura Vida,0
1772,Add To Playlist.,add this artist to cynthia's fresh finds,0
1773,Add To Playlist.,Add jack scott to my fantasía playlist,0
1774,Add To Playlist.,Add Rodriguez artist to my mujeres y hombres y fiesta playlist,0
1775,Add To Playlist.,Add this artist to my feel good dinner playlist,0
1776,Add To Playlist.,add Steve Jordan to inez's tgif,0
1777,Add To Playlist.,Add Exit to i love my 80's rollerdisco list,0
1778,Add To Playlist.,Add A Gate Through Bloodstained Mirrors to feelin' good playlist,0
1779,Add To Playlist.,Add best of uetoaya to Wild Country,0
1780,Add To Playlist.,"add Tinker, Tailor to my playlist titled this is trey songz",0
1781,Add To Playlist.,add ian gillan to my Rock Party,0
1782,Add To Playlist.,add Monster Monster to my throwback thursday playlist,0
1783,Add To Playlist.,add current album to my pop gaming playlist,0
1784,Add To Playlist.,move Josiah Leming to te quiero list,0
1785,Add To Playlist.,add sonntag to my Assassin's Creed,0
1786,Add To Playlist.,Add 100% te ljubam to the Hit Remix playlist,0
1787,Add To Playlist.,add album to my Deathcore playlist,0
1788,Add To Playlist.,Add Progress to my clásica para todos playlist.,0
1789,Add To Playlist.,For the playlist this is mozart add Nana Mizuki Live Fighter -Blue x Red Side-,0
1790,Add To Playlist.,Add Falcon to the Top Tracks in Metal playlist.,0
1791,Add To Playlist.,Add the song to the soundscapes for gaming playlist.,0
1792,Add To Playlist.,Add the current artist to my sxsw latin,0
1793,Add To Playlist.,I want new steps to go on the leche con chocolate list,0
1794,Add To Playlist.,Put an album by max richter into my this is Rosana playlist.,0
1795,Add To Playlist.,Add impossible is nothing to SPA Treatment,0
1796,Add To Playlist.,add darkest angels to my SOS 48 2016,0
1797,Add To Playlist.,put Ramy Ayach on Latin Pop Rising,0
1798,Add To Playlist.,Add Showcase in a Suitcase to the chill out playlist.,0
1799,Add To Playlist.,Add this artist to the laugh list,0
1800,Add To Playlist.,add The Green Book in my playlist Mellowed Out Gaming,0
1801,Add To Playlist.,Add album to my fairy tales,0
1802,Add To Playlist.,add this artist to my playlist named funtime,0
1803,Add To Playlist.,add tune to women of pop playlist,0
1804,Add To Playlist.,Add a guy is a guy to the infinite indie folk playlist.,0
1805,Add To Playlist.,put artist hridaynath mangeshkar onto my night out playlist,0
1806,Add To Playlist.,Add When You Come Back to the jazz for loving couples playlist.,0
1807,Add To Playlist.,add josefina pla to isabelle's Guest List GamesRadar playlist,0
1808,Add To Playlist.,put this track on my infinite indie folk playlist,0
1809,Add To Playlist.,add villotta to The MetalSucks Playlist playlist,0
1810,Add To Playlist.,Add Sarah Vaughan to the spa treatment playlist.,0
1811,Add To Playlist.,add Daedelus to my Lazy Chill Afternoon,0
1812,Add To Playlist.,add alain caron to my travelling playlist,0
1813,Add To Playlist.,Add the track to the Metal Talks Metallica playlist.,0
1814,Add To Playlist.,Add Manuelita la tortuga to my Nuestros 80 playlist,0
1815,Add To Playlist.,put this artist onto political punks .,0
1816,Add To Playlist.,add artist to my endorphin rush playlist,0
1817,Add To Playlist.,put artist Emre Aydin on Happy Birthday playlist,0
1818,Add To Playlist.,I wish to add this album to the dinner playlist,0
1819,Add To Playlist.,add lil armstrong to my Adrenaline Workout playlist,0
1820,Add To Playlist.,Can you add something by Wynter Gordon to my soul lounge playlist,0
1821,Add To Playlist.,Add however much i booze to my playlist called atmospheric black metal,0
1822,Add To Playlist.,Add the artist verano to my michael mantler playlist.,0
1823,Add To Playlist.,Add garry shider album to my classical essentials,0
1824,Add To Playlist.,Add this John Tesh tune to the friendesemana playlist,0
1825,Add To Playlist.,Put Al Jarreau on the Concentración playlist,0
1826,Add To Playlist.,Add Maria Magdalena to my poetry in their own voices playlist,0
1827,Add To Playlist.,Add Hotter Than Hell to my Fiesta playlist,0
1828,Add To Playlist.,I want to add a tune to my spanish metalblood playlist,0
1829,Add To Playlist.,Add a tune to my playlist Guest List Polygon,0
1830,Add To Playlist.,add paul wright album to 90s Smash Hits playlist,0
1831,Add To Playlist.,Add Los Hombres Calientes Volume 3 New Congo Square to my descanso infinito playlist.,0
1832,Add To Playlist.,Add a tune by Louis Wolfe Gilbert to my cleaning playlist,0
1833,Add To Playlist.,Add a song to in residence metal hammer episode 6,0
1834,Add To Playlist.,Add the artist to my Metal playlist.,0
1835,Add To Playlist.,Add Baby Lemonade to poetry in their own voices,0
1836,Add To Playlist.,Add the artist tony thompson to my canta en la ducha playlist,0
1837,Add To Playlist.,add Blag Dahlia to Pura Vida,0
1838,Add To Playlist.,Add in the heart of the world to the Epic Gaming playlist,0
1839,Add To Playlist.,Can you add john scofield newest tune the selektor to the playlist,0
1840,Add To Playlist.,Add arthur russell to my Women of Disco playlist.,0
1841,Add To Playlist.,Add to my playlist all funked up this track,0
1842,Book Restaurant.,Find a reservation for six at a top-rated brasserie,1
1843,Book Restaurant.,Book the Union Oyster House in Guanica Puerto Rico .,1
1844,Book Restaurant.,book a spot at a restaurant faraway from 138th St,1
1845,Book Restaurant.,Find me a creole restaurant,1
1846,Book Restaurant.,book The Fry Bread House for seven in Olive,1
