,utterance,intent,label
1066,what 's the cheapest one way flight from oakland to boston,Flight.,0
1067,i want to fly from baltimore to dallas round trip,Flight.,0
1068,show me the one way flights from atlanta to pittsburgh,Flight.,0
1069,flights on sunday from tampa to charlotte,Flight.,0
1070,find travel arrangements for a round trip flight from dallas to pittsburgh,Flight.,0
1071,what is the least expensive one way fare from boston to pittsburgh,Airfare.,2
1072,what is the latest flight in the day to arrive in boston from baltimore,Flight.,0
1073,what is the cheapest flight from denver to pittsburgh,Flight.,0
1074,show me the flights from denver to pittsburgh and atlanta,Flight.,0
1075,does twa have a flight from indianapolis to houston arriving at 11 am,Flight.,0
1076,i need to know what flights leave atlanta on sunday evening and arrive in baltimore,Flight.,0
1077,i 'd like to find a us air flight from orlando to cleveland that arrives around 10 o'clock in the evening,Flight.,0
1078,please list the twa flights from las vegas to new york and fare,Flight.,0
1079,all flights from dallas to san francisco,Flight.,0
1080,what 's the cheapest fare from san francisco to baltimore,Airfare.,2
1081,show me boston to oakland flights,Flight.,0
1082,i need to fly leaving philadelphia to atlanta,Flight.,0
1083,i would like to find a flight from charlotte north carolina to las vegas i would like a stopover in st. louis,Flight.,0
1084,please show me any united flights including connections between boston and san francisco at 5 in the evening,Flight.,0
1085,flights from cincinnati to o 'hare departing after 718 am american,Flight.,0
1086,interested in a flight from washington to fort worth,Flight.,0
1087,list nonstop flights from burbank to denver arriving by 6 pm,Flight.,0
1088,show me the schedule for airlines leaving pittsburgh going to san francisco for next monday,Flight Time.,1
1089,give me morning flights from charlotte to baltimore,Flight.,0
1090,list all united flights from philadelphia to san francisco,Flight.,0
1091,i want to fly from milwaukee to orlando,Flight.,0
1092,is there a flight from boston to atlanta which leaves boston in the afternoon and arrives close to 5 pm,Flight.,0
1093,show me one way flights from milwaukee to orlando leaving on wednesday morning,Flight.,0
1094,show me all the flights from burbank,Flight.,0
1095,show me the aircraft that canadian airlines uses,Aircraft.,3
1096,yes i live in washington and i want to make a trip to san francisco which airlines may i use for this trip,Flight.,0
1097,please list flights from atlanta to philly,Flight.,0
1098,flights from la guardia or jfk to cleveland,Flight.,0
1099,show me the american airline flights leaving phoenix on wednesday and arriving in milwaukee,Flight.,0
1100,show all flights on lufthansa airlines out of boston,Flight.,0
1101,can you tell me the cheapest flight between boston and san francisco,Flight.,0
1102,i would like to see the flights from baltimore to philadelphia please,Flight.,0
1103,give me flights from atlanta to baltimore,Flight.,0
1104,i want a flight departing from newark to los angeles that leaves in the morning,Flight.,0
1105,list the flights from baltimore to seattle that stop in minneapolis,Flight.,0
1106,i need a flight from pittsburgh to new york departing after 5 pm,Flight.,0
1107,show me all flights from phoenix to milwaukee on american airlines on wednesday,Flight.,0
1108,which are the least expensive flights between dallas and baltimore on july nineteenth,Flight.,0
1109,show me all flights from san francisco to denver,Flight.,0
1110,which airlines fly between baltimore and san francisco,Airline.,6
1111,what airlines fly from boston to denver,Airline.,6
1112,round trip flights between houston and las vegas,Flight.,0
1113,what american airlines flights depart milwaukee for phoenix on saturday or sunday,Flight.,0
1114,i 'm looking for a flight that goes from ontario to westchester and stops in chicago,Flight.,0
1115,what is the cheapest one way ticket from denver to pittsburgh,Airfare.,2
1116,what kind of airline is flight ua 281 from boston to denver,Airline.,6
1117,which airlines fly between boston and philadelphia,Airline.,6
1118,list nonstop flights from baltimore washington airport to oakland that depart in the afternoon,Flight.,0
1119,please list fares for all the flights from atlanta to philadelphia on august the first,Airfare.,2
1120,show me the flights that go from san diego to newark new jersey by way of houston,Flight.,0
1121,what flights are there from dallas to pittsburgh on monday morning,Flight.,0
1122,what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco stopping in dallas,Aircraft.,3
1123,what is the cost of round trip ticket first class between oakland and atlanta,Airfare.,2
1124,i need flight information on saturday for a flight from philadelphia to dallas,Flight.,0
1125,what night flight do you have from san francisco to denver on united on the evening of august twenty seventh,Flight.,0
1126,what are the flights from philadelphia to dallas on october first 1991,Flight.,0
1127,list all tuesday night flights from boston to denver,Flight.,0
1128,what flights available between pittsburgh and baltimore on august eleventh,Flight.,0
1129,i want a flight from denver to pittsburgh then from pittsburgh to atlanta then from atlanta back to pittsburgh back to denver,Flight.,0
1130,give me a flight from newark to tampa on friday,Flight.,0
1131,what are the flights from pittsburgh to baltimore,Flight.,0
1132,list the american airlines flights from dallas to san francisco,Flight.,0
1133,what afternoon flights are available from pittsburgh to atlanta on a weekday,Flight.,0
1134,what does the abbreviation ua mean,Abbreviation.,8
1135,i 'd like a flight on united airlines from dallas to san francisco that leaves after 815 am,Flight.,0
1136,what is the fare on american airlines flight 928 from dallas fort worth to boston,Airfare.,2
1137,flights from indianapolis to seattle washington,Flight.,0
1138,which airline is the cheapest to fly from dallas to baltimore on december twenty fourth,Airline.,6
1139,how much is a round trip first class fare between boston and washington,Airfare.,2
1140,i 'd like to find a flight from tampa to montreal that makes a stop in new york,Flight.,0
1141,show the flights that leave philadelphia that go to atlanta that leave early on thursday morning,Flight.,0
1142,show me the airlines for flights to or from love field,Airline.,6
1143,how many flights does each airline have with first class service,Quantity.,10
1144,show me next wednesday 's flights between phoenix and milwaukee,Flight.,0
1145,show me flights from philadelphia to baltimore,Flight.,0
1146,round trip air fares from pittsburgh to philadelphia less than 1000 dollars,Airfare.,2
1147,show me the flights from boston to san francisco leaving after 4 pm on friday,Flight.,0
1148,what does code y stand for,Abbreviation.,8
1149,what is the cheapest round trip flight from denver to atlanta,Flight.,0
1150,can you show me flights that are economy class from baltimore to dallas,Flight.,0
1151,ground transportation denver,Ground Service.,4
1152,what is the earliest flight from boston to san francisco that serves a meal,Flight.,0
1153,what ground transportation is available at denver airport,Ground Service.,4
1154,okay i 'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock,Flight.,0
1155,and how much does it cost to travel from boston airport to downtown,Airfare.,2
1156,earliest flight from atlanta to philadelphia,Flight.,0
1157,what flights from indianapolis to memphis,Flight.,0
1158,when is the first flight in the morning from boston to denver,Flight.,0
1159,show me the nonstop flights from nashville to st. louis,Flight.,0
1160,show flights from atlanta to baltimore,Flight.,0
1161,where is general mitchell international located,City.,11
1162,what is bur,Abbreviation.,8
1163,are there any nonstop flights from san francisco to boston on thursdays,Flight.,0
1164,thank you for that information now i would like information on a flight on april sixteen from atlanta to philadelphia early in the morning,Flight.,0
1165,i 'd like flights going from boston to atlanta leaving on august sixth in the afternoon,Flight.,0
