text,intent
add Brian May to my Reggae Infusions list,Add To Playlist.
Add the track BG Knocc Out to the rapcaviar playlist,Add To Playlist.
Add kjetil vidar haraldstad to my para entrenar playlist.,Add To Playlist.
Can you put live in detroit on the playlist Peaceful Piano,Add To Playlist.
Put this artist onto the Chillin' on a Dirt Road playlist.,Add To Playlist.
add repent replenish repeat to Classical Moments in Movies,Add To Playlist.
add Stephen McNally to Confidence Boost,Add To Playlist.
add album to bajo las estrellas,Add To Playlist.
Add Igor Talkow to my Women of K-Pop list,Add To Playlist.
Add unreachable to my wine & dine playlist.,Add To Playlist.
I want to put a copy of this tune into Skatepark Punks,Add To Playlist.
Add Atticus Ross to the playlist electrosafari,Add To Playlist.
Add this tune to my list jazz vibes,Add To Playlist.
Put another song in the Cloud Rap playlist.,Add To Playlist.
Add Tarja Turunen to my Lo mejor de Radio 3 playlist,Add To Playlist.
Add no more sorrow to Ultra Metal,Add To Playlist.
Add tune to infinite indie folk,Add To Playlist.
Add Ajoy Chakrabarty to women of country playlist,Add To Playlist.
add Chrome Reflection to my throwback thursday playlist,Add To Playlist.
add my hands to travelling playlist,Add To Playlist.
Add karusellen to jazz brasileiro,Add To Playlist.
Can you put a song from tom jones on my electronica & dance playlist,Add To Playlist.
edit Aux Cord Privileges playlist by putting this tune on it,Add To Playlist.
Add to my Rumba y más playlist the song by haley scarnato,Add To Playlist.
add Marching Band to miami 2017 guest list,Add To Playlist.
Add Always to dena's Baroque 50 Spotify Picks playlist.,Add To Playlist.
add ali lohan songs in Club Hits,Add To Playlist.
Add Justin McRoberts to this is chopin,Add To Playlist.
add song in playlist Metal Monday,Add To Playlist.
add ronnie james dio tune to Women of Electronic selection,Add To Playlist.
Add Fair Charlotte to the We Everywhere playlist.,Add To Playlist.
add this track to the playlist named cali fire,Add To Playlist.
this tune should go on my coffee table jazz playlist,Add To Playlist.
add blood guts & glory to my this is chopin,Add To Playlist.
add this tune by Kurt James to the playlist latin pop classics,Add To Playlist.
Add Amir Khan to my playlist Acoustic Blues,Add To Playlist.
The trapaholics needs another artist added.,Add To Playlist.
Put another track in the keep calm playlist.,Add To Playlist.
Add this song to year in metal 2016,Add To Playlist.
add clem burke in my playlist Pre-Party R&B Jams,Add To Playlist.
Please add this track to my weekend list,Add To Playlist.
Add another song to my 88 keys playlist.,Add To Playlist.
I want to add the Classical Moments in Movies track to my playlist,Add To Playlist.
Put a gary clark song into the soul bpm playlist.,Add To Playlist.
I want to add a song by w c clark to my nerding around playlist,Add To Playlist.
Add tunnel rats to my Rhythm and Blues playlist,Add To Playlist.
add my favorite track to Baroque 50 Spotify Picks,Add To Playlist.
Add sp balasubrahmanyam to my rockabilly mania playlist.,Add To Playlist.
Please add the song by Sunil Santha to my Pre-Party R&B Jams list,Add To Playlist.
move this tune by Hironobu Kageyama to my Baila Reggaeton playlist,Add To Playlist.
The dubstep dangles dirty playlist needs Digital at Montreux in it,Add To Playlist.
Add this tune to my playlist Guest List Mashable,Add To Playlist.
Add changes & things to hot 50 playlist,Add To Playlist.
Add Sabrina Salerno to the Grime Instrumentals playlist,Add To Playlist.
"I want to send music to ann's lists from SIR John Winston Ono Lennon , put it on her Infinite Indie Folk list",Add To Playlist.
I want If I Could Be with You added to mellow dinner,Add To Playlist.
Add bill evans to the Motivation Mix playlist.,Add To Playlist.
Add an album to corinne's Beast Mode playlist.,Add To Playlist.
Put this song on my indiespensables playlist,Add To Playlist.
add M-CABI to the playlist named Pre-Party R&B Jams,Add To Playlist.
ad i should have known better to this is bb king,Add To Playlist.
Add iene miene mutte to Women of R&B playlist,Add To Playlist.
Add artist to TODO EDM,Add To Playlist.
Put sita on bettie's global funk playlist,Add To Playlist.
Add Art Garfunkel to the Chill Tracks playlist.,Add To Playlist.
Add the song to the pure seduction playlists,Add To Playlist.
Add the second three years to my workout twerkout playlist,Add To Playlist.
put the airi suzuki album into my Nuclear Blast Novelties playlist,Add To Playlist.
Put this artist on my Folk for Kids playlist,Add To Playlist.
put take up thy stethoscope and walk onto my verano playlist,Add To Playlist.
Can you add a track by David Wolfenberger to janell's all funked up playlist,Add To Playlist.
I want my Reggae Infusions playlist to have Plaid Retina on it.,Add To Playlist.
Edit Classic Road Trip Songs put on Sammy Cahn,Add To Playlist.
put this song in the playlist Trap Land,Add To Playlist.
Add a tune to my playlist Women of K-Pop,Add To Playlist.
Add my track to old school metal playlist,Add To Playlist.
Add Omoide wa Okkusenman to an instrumental sunday,Add To Playlist.
Add album to my party with friends,Add To Playlist.
Add LA Woman to my soul lounge playlist.,Add To Playlist.
add this track to krystal's piano 100,Add To Playlist.
Add Kirk Hammett to Calm Down,Add To Playlist.
Add this tune by Shagrath to black sabbath the ozzy years,Add To Playlist.
add sweets edison to relaxing playlist,Add To Playlist.
Add anson hu to my conexiones list,Add To Playlist.
Please add this song to my llegando a casa palylist,Add To Playlist.
my jazz for loving couples needs more push the button,Add To Playlist.
add this tune by Jim White to my playlist Rumba y más,Add To Playlist.
Add Mel Draisey tomy 80s Classic Hits playlist.,Add To Playlist.
Put the frl menke song in my comedy top tracks,Add To Playlist.
I want this song on the playlist called chill vibes,Add To Playlist.
Add hello i must be going to the power ballads playlist,Add To Playlist.
Add Bashful Brother Oswald to Love Moments,Add To Playlist.
Add autry inman to my Hanging Out and Relaxing playlist.,Add To Playlist.
Put something by Noah Wuv Bernardo on my Humor playlist,Add To Playlist.
Add an abrar ul haq track to my playlist Soul Lounge,Add To Playlist.
Add an album to my list clásicos de fogata,Add To Playlist.
For the playlist running power add the name The Best Is Yet to Come,Add To Playlist.
Please place tim wright 's track onto the queen playlist.,Add To Playlist.
add Desert Sessions to my i love my 80's rollerdisco playlist,Add To Playlist.
add the piano bar to my Cindy Wilson,Add To Playlist.
I want to add michelle heaton to this is chopin,Add To Playlist.
add tune to my this is john williams playlist,Add To Playlist.
I want Tanya Stephens in my 35 Soul Classics 1970 to 1975 playlist.,Add To Playlist.
add the artist gougoush to the Soul Revived playlist,Add To Playlist.
Play Suus to my the funny thing about football is playlist,Add To Playlist.
add richard sohl to dinner for 2,Add To Playlist.
add Hot House to Have You Met Miss Jones,Add To Playlist.
put Tony Rombola on my novedades viernes sudamérica playlist,Add To Playlist.
Add lisa dalbello to my 2015 CMA Awards Nominees list,Add To Playlist.
Add another track to my Catch 'Em All playlist.,Add To Playlist.
Add the artist Kamil Rustam to my relaxing playlist,Add To Playlist.
add the artist to my 31 Minutos playlist,Add To Playlist.
Can you add an album to my Are & Be playlist,Add To Playlist.
add vertexguy to Beach Vibes,Add To Playlist.
I want to add this tune by wheesung to my queen list,Add To Playlist.
add Partners in Crime to joann's Lo Que Suena Los Angeles,Add To Playlist.
add billy strayhorn to my highway 61 playlist,Add To Playlist.
put this tune on my Nothing But A Party R&B playlist,Add To Playlist.
Put this artist on instrumental study playlist,Add To Playlist.
add this tune to my fresh finds hiptronix playlist,Add To Playlist.
Add Slimm Cutta Calhoun to my this is prince playlist.,Add To Playlist.
Add concrete roots to punk español playlist,Add To Playlist.
add this song to the Top 100 Indie Tracks on Spotify playlist,Add To Playlist.
add little pattie track in Nu Metal,Add To Playlist.
Can you put a song by jessica mauboy on my playlist entitled a sudden rainstorm,Add To Playlist.
Put another tune into my dancehall official playlist.,Add To Playlist.
Add this album to my hot house playlist,Add To Playlist.
Add od mene se odvikavaj to my laundry,Add To Playlist.
Add daniel zueras to lush vibes,Add To Playlist.
Add michael wittig to the party playlist.,Add To Playlist.
put this tune on Guest List TaKe,Add To Playlist.
Add Joe McPhee to my picnic in the park play list,Add To Playlist.
Add Born Free to Fresh R&B,Add To Playlist.
Add david cole to an instrumental sunday,Add To Playlist.
I want to add another album to the Scratchy Back Porch Blues playlist.,Add To Playlist.
Add child owlet to my Sleep Sounds playlist,Add To Playlist.
Add this album to jenifer's mellow dinner playlist,Add To Playlist.
add track to my Las Canciones Más Lindas Del Mundo playlist,Add To Playlist.
Add to isabella's Club Hits this song,Add To Playlist.
Add Tony McGuinness to my playlist I Love My 90s Hip Hop,Add To Playlist.
Add a track from The Edge to my funk soul disco playlist,Add To Playlist.
Add Buddy Tate to just dance by aftercluv list,Add To Playlist.
Add a track by flesh n bone to my totally alternative playlist.,Add To Playlist.
Add tune to Classical Intimate Dinner,Add To Playlist.
add jason webley to Classical Intimate Dinner playlist,Add To Playlist.
add this artist named Prince to the playlist all new all now,Add To Playlist.
Ad Amal Hijazi tune to my Pura Vida,Add To Playlist.
Can you put a song by Rick Astley on my hot 50 playlist,Add To Playlist.
Add Kevin Ridel to instrumental madness,Add To Playlist.
add the artist cho kyu hyun to Funky Jams,Add To Playlist.
add tune to my instrumental funk playlist,Add To Playlist.
I'd like to add this album to my Siesta playlist,Add To Playlist.
add song to my Wild Country playlist,Add To Playlist.
Add to my list  the tune summer of love,Add To Playlist.
add steve albini album to my psychedelic rock playlist,Add To Playlist.
Add Fabri Fibra to evening acoustic,Add To Playlist.
Add afdlin shauki to La Mejor Música Dance 2017,Add To Playlist.
add The Muppet Show 2 to my party through the decades,Add To Playlist.
Add Don and Sherri to the electrosafari playlist.,Add To Playlist.
Add Barry McGuire to my playlist called have a laugh .,Add To Playlist.
Put this album in shuffle syndrome,Add To Playlist.
To johnnie's funtime activity playlist add the name The Best of Guitar Shorty,Add To Playlist.
I want to add this bon scott song to my Post-grunge list,Add To Playlist.
Add a track to the El Mejor Pop en Español playlist.,Add To Playlist.
Add Madman to Trap Land playlist,Add To Playlist.
add Koichi Sugiyama to WHM,Add To Playlist.
Add this tune to the Leche con Chocolate playlist,Add To Playlist.
add Toi to my timeless love songs playlist,Add To Playlist.
Add the artist Borys Ljatoschynskyj to my under the surface playlist,Add To Playlist.
add this tune to my weekend playlist,Add To Playlist.
Add Falling Stars to my Intense Studying,Add To Playlist.
Add a song from Randy Rhoads to my 50 Clásicos playlist,Add To Playlist.
Add Sveta ljubav to my Metal Party playlist,Add To Playlist.
"add already over, pt 2 to Hip Hop 2017 New School",Add To Playlist.
Add this artist to sleep tight,Add To Playlist.
this track should go on my evening chill playlist,Add To Playlist.
add back porch spirituals to my Hit Remix playlist,Add To Playlist.
add slave to the rhythm to the playlist Massive Soca Hits,Add To Playlist.
add Jalal Zolfonun to my Nature Noise,Add To Playlist.
Add la jaula de oro to my Evening Commute playlist,Add To Playlist.
Add this song to my novedades viernes sudamérica playlist,Add To Playlist.
put Before the Eulogy onto Acoustic Blues,Add To Playlist.
Add Vyechnyy strannik to lo que suena new york,Add To Playlist.
add the artist to my southern gothic playlist,Add To Playlist.
add song to punk playlist,Add To Playlist.
Please add carmel to my lunchtime playlist.,Add To Playlist.
Add Zos Kia Cultus to the This Is Philip Glass playlist.,Add To Playlist.
Please add this song to indiespain list,Add To Playlist.
Add track to fresh finds,Add To Playlist.
put this album on r&b movement,Add To Playlist.
I want a song by john schlitt in the bajo las estrellas playlist.,Add To Playlist.
please add this Rex Griffin tune to the Steampunk playlist,Add To Playlist.
